date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:21:10	2028/2028	---M--	200	added ('OK')	image/gif	etag:%2287ab7d40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/merksem.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/merksem.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:10	2047/2047	---M--	200	added ('OK')	image/gif	etag:%2226978940cef8ca1:5897%22	http://www.clb-ami1.be/_derived/zandhoven1.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/zandhoven1.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:11	2060/2060	---M--	200	added ('OK')	image/gif	etag:%226b479a40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/brasschaat.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/brasschaat.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:11	1973/1973	---M--	200	added ('OK')	image/gif	etag:%22a33a640cef8ca1:5897%22	http://www.clb-ami1.be/_derived/nijlen1.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/nijlen1.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:11	1885/1885	---M--	200	added ('OK')	image/gif	etag:%228e847640cef8ca1:5897%22	http://www.clb-ami1.be/_derived/lille1.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/lille1.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:12	1952/1952	---M--	200	added ('OK')	image/gif	etag:%222d708240cef8ca1:5897%22	http://www.clb-ami1.be/_derived/ekeren.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/ekeren.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:12	1994/1994	---M--	200	added ('OK')	image/gif	etag:%229c366840cef8ca1:5897%22	http://www.clb-ami1.be/_derived/schilde.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/schilde.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:12	1970/1970	---M--	200	added ('OK')	image/gif	etag:%22cc5b8e40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/berlaar.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/berlaar.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:13	1919/1919	---M--	200	added ('OK')	image/gif	etag:%22b0f7aa40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/essen.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/essen.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:13	1992/1992	---M--	200	added ('OK')	image/gif	etag:%2280d28440cef8ca1:5897%22	http://www.clb-ami1.be/_derived/schoten.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/schoten.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:13	2018/2018	---M--	200	added ('OK')	image/gif	etag:%22bea99c40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/herentals.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/herentals.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:14	2130/2130	---M--	200	added ('OK')	image/gif	etag:%22d3348740cef8ca1:5897%22	http://www.clb-ami1.be/_derived/s'gravenwezel.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/s'gravenwezel.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:14	2099/2099	---M--	200	added ('OK')	image/gif	etag:%2287ab7d40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/hoogstraten.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/hoogstraten.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:14	2032/2032	---M--	200	added ('OK')	image/gif	etag:%2242fb6c40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/stabroek.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/stabroek.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:15	2065/2065	---M--	200	added ('OK')	image/gif	etag:%2279f98b40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/kalmthout.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/kalmthout.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:15	1984/1984	---M--	200	added ('OK')	image/gif	etag:%223b227440cef8ca1:5897%22	http://www.clb-ami1.be/_derived/turnhout.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/turnhout.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:15	1859/1859	---M--	200	added ('OK')	image/gif	etag:%22ef986a40cef8ca1:5897%22	http://www.clb-ami1.be/_derived/lier.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/lier.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:16	2017/2017	---M--	200	added ('OK')	image/gif	etag:%22c5829540cef8ca1:5897%22	http://www.clb-ami1.be/_derived/vorselaar2.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/vorselaar2.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:16	2043/2043	---M--	200	added ('OK')	image/gif	etag:%22e8bf7140cef8ca1:5897%22	http://www.clb-ami1.be/_derived/oostmalle1.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/oostmalle1.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
09:21:16	2047/2047	---M--	200	added ('OK')	image/gif	etag:%2280d28440cef8ca1:5897%22	http://www.clb-ami1.be/_derived/wijnegem.htm_cmp_eclipse110_bnr.gif	C:/My%20Web%20Sites/CLB/www.clb-ami1.be/_derived/wijnegem.htm_cmp_eclipse110_bnr.gif	(from http://www.clb-ami1.be/informatie_scholen_in_regio1.htm)
